target_pid,target_tid,last_switch_out_s,ready_s,switch_in_s,next_switch_out_s,waits_us,ready_us,cpu_usage_ms,count,cpu,readying_scope,readying_tid
6568,5992,41.481499000,41.481691700,41.481695000,41.481967900,192.700,3.300,0.272900,1,9,same_process,12564
6568,5992,41.481967900,41.482274300,41.482278200,41.482448800,306.400,3.900,0.170600,1,9,same_process,12564
6568,5992,41.482448800,41.482778700,41.482782900,41.483214500,329.900,4.200,0.431600,1,14,same_process,12564
6568,5992,41.483214500,41.483281800,41.483285100,41.483504100,67.300,3.300,0.219000,1,9,same_process,12564
6568,5992,41.483504100,41.483716000,41.483719300,41.483954000,211.900,3.300,0.234700,1,9,same_process,12564
6568,5992,41.483954000,41.484134600,41.484138000,41.484367100,180.600,3.400,0.229100,1,9,same_process,12564
6568,5992,41.484367100,41.484880500,41.484885800,41.485126700,513.400,5.300,0.240900,1,9,same_process,12564
6568,5992,41.485126700,41.485514800,41.485520000,41.485701900,388.100,5.200,0.181900,1,9,same_process,12564
6568,5992,41.485701900,41.486039900,41.486043800,41.486263900,338.000,3.900,0.220100,1,9,same_process,12564
6568,5992,41.486263900,41.486340100,41.486343700,41.486529500,76.200,3.600,0.185800,1,9,same_process,12564
6568,5992,41.486529500,41.486736300,41.486739800,41.486943700,206.800,3.500,0.203900,1,9,same_process,12564
6568,5992,41.486943700,41.487110700,41.487114200,41.487299600,167.000,3.500,0.185400,1,9,same_process,12564
6568,5992,41.487299600,41.487482000,41.487485600,41.487689800,182.400,3.600,0.204200,1,9,same_process,12564
6568,5992,41.487689800,41.487944900,41.487949200,41.488217600,255.100,4.300,0.268400,1,12,same_process,12564
6568,5992,41.488217600,41.488635800,41.488639500,41.488915000,418.200,3.700,0.275500,1,9,same_process,12564
6568,5992,41.488915000,41.489181600,41.489184700,41.489494600,266.600,3.100,0.309900,1,9,same_process,12564
6568,5992,41.489494600,41.490617700,41.490621600,41.490896700,"1,123.100",3.900,0.275100,1,9,same_process,12564
6568,5992,41.490896700,41.490918700,41.490922200,41.490932100,22.000,3.500,0.009900,1,9,same_process,12564
6568,5992,41.490932100,41.490934600,41.490937500,41.490946000,2.500,2.900,0.008500,1,9,same_process,12564
6568,5992,41.490946000,41.491009200,41.491012400,41.491051600,63.200,3.200,0.039200,1,9,same_process,12564
6568,5992,41.491051600,41.491359400,41.491362900,41.491696400,307.800,3.500,0.333500,1,9,same_process,12564
6568,5992,41.491696400,41.501830100,41.501834600,41.502252700,"10,133.700",4.500,0.418100,1,9,same_process,12564
6568,5992,41.502252700,41.502529200,41.502533100,41.503338400,276.500,3.900,0.805300,1,9,same_process,12564
6568,5992,41.503338400,41.504284300,41.504288000,41.504677800,945.900,3.700,0.389800,1,9,same_process,12564
6568,5992,41.504677800,41.504687100,41.504690700,41.504701200,9.300,3.600,0.010500,1,9,same_process,12564
6568,5992,41.504701200,41.504701600,41.504704500,41.504713300,0.400,2.900,0.008800,1,9,same_process,12564
6568,5992,41.504713300,41.505019200,41.505023100,41.505257800,305.900,3.900,0.234700,1,9,same_process,12564
6568,5992,41.505257800,41.506912300,41.506916500,41.506931400,"1,654.500",4.200,0.014900,1,9,same_process,12564
6568,5992,41.506931400,41.507163900,41.507168600,41.507320200,232.500,4.700,0.151600,1,9,same_process,12564
6568,5992,41.507320200,41.507334200,41.507338400,41.507623300,14.000,4.200,0.284900,1,9,same_process,12564
6568,5992,41.507623300,41.508022400,41.508027200,41.508044400,399.100,4.800,0.017200,1,9,same_process,12564
6568,5992,41.508044400,41.511211300,41.511214500,41.511312400,"3,166.900",3.200,0.097900,1,9,same_process,4612
6568,5992,41.511312400,41.511712400,41.511716000,41.511874500,400.000,3.600,0.158500,1,9,same_process,12564
6568,5992,41.511874500,41.522298100,41.522302300,41.522313900,"10,423.600",4.200,0.011600,1,9,same_process,12564
6568,5992,41.522313900,41.522649200,41.522653100,41.522663200,335.300,3.900,0.010100,1,12,same_process,12564
6568,5992,41.522663200,41.523071500,41.523075700,41.523088800,408.300,4.200,0.013100,1,12,same_process,12564
6568,5992,41.523088800,41.523141500,41.523145600,41.524571900,52.700,4.100,1.426300,1,9,same_process,12564
6568,5992,41.524571900,41.524836800,41.524840800,41.525279100,264.900,4.000,0.438300,1,8,same_process,12564
6568,5992,41.525279100,41.525391400,41.525395300,41.525592700,112.300,3.900,0.197400,1,9,same_process,12564
6568,5992,41.525592700,41.525703600,41.525707300,41.525852500,110.900,3.700,0.145200,1,9,same_process,12564
6568,5992,41.525852500,41.526203700,41.526207300,41.526453200,351.200,3.600,0.245900,1,9,same_process,12564
6568,5992,41.526453200,41.526612600,41.526616200,41.526869000,159.400,3.600,0.252800,1,9,same_process,12564
6568,5992,41.526869000,41.527163600,41.527167100,41.527335400,294.600,3.500,0.168300,1,9,same_process,12564
6568,5992,41.527335400,41.527649700,41.527653100,41.528079600,314.300,3.400,0.426500,1,9,same_process,12564
6568,5992,41.528079600,41.528617500,41.528622100,41.529447400,537.900,4.600,0.825300,1,9,idle,0
6568,5992,41.529447400,41.529493100,41.529496700,41.529735300,45.700,3.600,0.238600,1,9,same_process,12564
6568,5992,41.529735300,41.529892300,41.529895900,41.530079400,157.000,3.600,0.183500,1,9,same_process,12564
6568,5992,41.530079400,41.530393700,41.530397600,41.530646800,314.300,3.900,0.249200,1,8,same_process,12564
6568,5992,41.530646800,41.530840600,41.530844800,41.531096900,193.800,4.200,0.252100,1,6,same_process,12564
6568,5992,41.531096900,41.531265500,41.531269000,41.531488900,168.600,3.500,0.219900,1,9,same_process,12564
6568,5992,41.531488900,41.531705400,41.531709200,41.531876300,216.500,3.800,0.167100,1,9,same_process,12564
6568,5992,41.531876300,41.532076000,41.532079600,41.532264100,199.700,3.600,0.184500,1,9,same_process,12564
6568,5992,41.532264100,41.532543800,41.532547400,41.532738100,279.700,3.600,0.190700,1,9,same_process,12564
6568,5992,41.532738100,41.533231800,41.533235500,41.533531600,493.700,3.700,0.296100,1,9,same_process,12564
6568,5992,41.533531600,41.533787200,41.533790800,41.534108100,255.600,3.600,0.317300,1,9,same_process,12564
6568,5992,41.534108100,41.535237600,41.535241400,41.535503800,"1,129.500",3.800,0.262400,1,9,same_process,12564
6568,5992,41.535503800,41.535525100,41.535529400,41.535540800,21.300,4.300,0.011400,1,14,same_process,12564
6568,5992,41.535540800,41.535541700,41.535545400,41.535556300,0.900,3.700,0.010900,1,14,same_process,12564
6568,5992,41.535556300,41.535616700,41.535620300,41.535697500,60.400,3.600,0.077200,1,14,same_process,12564
6568,5992,41.535697500,41.536003500,41.536008500,41.536333500,306.000,5.000,0.325000,1,14,same_process,12564
6568,5992,41.536333500,41.545073800,41.545078800,41.545607500,"8,740.300",5.000,0.528700,1,12,idle,0
6568,5992,41.545607500,41.546022300,41.546027900,41.546818300,414.800,5.600,0.790400,1,9,same_process,9800
6568,5992,41.546818300,41.547793600,41.547797400,41.548210600,975.300,3.800,0.413200,1,9,idle,0
6568,5992,41.548210600,41.548210600,41.548214700,41.548229000,0.000,4.100,0.014300,1,9,same_process,12564
6568,5992,41.548229000,41.548511400,41.548514900,41.548738700,282.400,3.500,0.223800,1,9,same_process,12564
6568,5992,41.548738700,41.550401200,41.550405900,41.550423600,"1,662.500",4.700,0.017700,1,9,idle,0
6568,5992,41.550423600,41.550634000,41.550637800,41.550786000,210.400,3.800,0.148200,1,9,same_process,12564
6568,5992,41.550786000,41.551781400,41.551784200,41.551794900,995.400,2.800,0.010700,1,9,same_process,12564
6568,5992,41.551794900,41.551831700,41.551834600,41.552038600,36.800,2.900,0.204000,1,9,same_process,12564
6568,5992,41.552038600,41.552560800,41.552565800,41.552585200,522.200,5.000,0.019400,1,9,external,3608
6568,5992,41.552585200,41.557629900,41.557633400,41.557644400,"5,044.700",3.500,0.011000,1,9,same_process,12564
6568,5992,41.557644400,41.561236000,41.561240200,41.561374800,"3,591.600",4.200,0.134600,1,9,same_process,4612
6568,5992,41.561374800,41.561815000,41.561819400,41.562055800,440.200,4.400,0.236400,1,9,same_process,12560
6568,5992,41.562055800,41.566831400,41.566836600,41.567156500,"4,775.600",5.200,0.319900,1,9,same_process,12564
6568,5992,41.567156500,41.567207800,41.567212300,41.567527500,51.300,4.500,0.315200,1,9,same_process,12564
6568,5992,41.567527500,41.567662500,41.567666700,41.568088300,135.000,4.200,0.421600,1,9,same_process,12564
6568,5992,41.568088300,41.568120000,41.568124200,41.568471900,31.700,4.200,0.347700,1,14,same_process,12564
6568,5992,41.568471900,41.568562300,41.568566000,41.568820600,90.400,3.700,0.254600,1,9,same_process,12564
6568,5992,41.568820600,41.568976200,41.568979800,41.569205700,155.600,3.600,0.225900,1,9,same_process,12564
6568,5992,41.569205700,41.569434300,41.569437900,41.569816400,228.600,3.600,0.378500,1,9,same_process,12564
6568,5992,41.569816400,41.569935700,41.569939100,41.570135700,119.300,3.400,0.196600,1,9,same_process,12564
6568,5992,41.570135700,41.570225600,41.570229000,41.570364700,89.900,3.400,0.135700,1,9,same_process,12564
6568,5992,41.570364700,41.570721800,41.570725200,41.570974700,357.100,3.400,0.249500,1,9,same_process,12564
6568,5992,41.570974700,41.571146000,41.571149400,41.571409400,171.300,3.400,0.260000,1,9,same_process,12564
6568,5992,41.571409400,41.571685100,41.571688700,41.571851900,275.700,3.600,0.163200,1,9,same_process,12564
6568,5992,41.571851900,41.572258500,41.572262100,41.572568400,406.600,3.600,0.306300,1,9,same_process,12564
6568,5992,41.572568400,41.572753200,41.572756700,41.572981600,184.800,3.500,0.224900,1,9,same_process,12564
6568,5992,41.572981600,41.573258800,41.573263400,41.573632100,277.200,4.600,0.368700,1,12,same_process,12564
6568,5992,41.573632100,41.573705900,41.573709700,41.573959500,73.800,3.800,0.249800,1,9,same_process,12564
6568,5992,41.573959500,41.574183500,41.574187100,41.574432400,224.000,3.600,0.245300,1,9,same_process,12564
6568,5992,41.574432400,41.574589600,41.574593100,41.574757900,157.200,3.500,0.164800,1,9,same_process,12564
6568,5992,41.574757900,41.575090700,41.575094200,41.575309100,332.800,3.500,0.214900,1,9,same_process,12564
6568,5992,41.575309100,41.575470400,41.575473900,41.575693600,161.300,3.500,0.219700,1,9,same_process,12564
6568,5992,41.575693600,41.575864000,41.575867700,41.576080200,170.400,3.700,0.212500,1,9,same_process,12564
6568,5992,41.576080200,41.576243800,41.576247500,41.576438700,163.600,3.700,0.191200,1,9,same_process,12564
6568,5992,41.576438700,41.576668700,41.576672700,41.576868600,230.000,4.000,0.195900,1,9,same_process,12564
6568,5992,41.576868600,41.576996100,41.576999400,41.577168700,127.500,3.300,0.169300,1,9,same_process,12564
6568,5992,41.577168700,41.577680600,41.577684200,41.577998100,511.900,3.600,0.313900,1,9,same_process,12564
6568,5992,41.577998100,41.578255200,41.578258900,41.578577600,257.100,3.700,0.318700,1,9,same_process,12564
6568,5992,41.578577600,41.579692500,41.579696100,41.579942600,"1,114.900",3.600,0.246500,1,9,same_process,12564
6568,5992,41.579942600,41.579967600,41.579971200,41.579981600,25.000,3.600,0.010400,1,9,same_process,12564
6568,5992,41.579981600,41.579983400,41.579986300,41.579995100,1.800,2.900,0.008800,1,9,same_process,12564
6568,5992,41.579995100,41.592116100,41.592120700,41.592161700,"12,121.000",4.600,0.041000,1,9,same_process,12564
6568,5992,41.592161700,41.592524400,41.592529000,41.592968000,362.700,4.600,0.439000,1,9,same_process,12564
6568,5992,41.592968000,41.603607000,41.603611300,41.604038800,"10,639.000",4.300,0.427500,1,9,same_process,12560
6568,5992,41.604038800,41.604402000,41.604405600,41.605200200,363.200,3.600,0.794600,1,9,same_process,12560
6568,5992,41.605200200,41.606161200,41.606164700,41.606583600,961.000,3.500,0.418900,1,9,same_process,12560
6568,5992,41.606583600,41.606585300,41.606588900,41.606598900,1.700,3.600,0.010000,1,9,same_process,12564
6568,5992,41.606598900,41.606883700,41.606887400,41.607102200,284.800,3.700,0.214800,1,9,same_process,12564
6568,5992,41.607102200,41.608814400,41.608817800,41.608830600,"1,712.200",3.400,0.012800,1,9,same_process,12560
6568,5992,41.608830600,41.609022800,41.609026400,41.609131600,192.200,3.600,0.105200,1,9,same_process,12564
6568,5992,41.609131600,41.609157500,41.609161700,41.609411900,25.900,4.200,0.250200,1,9,same_process,12564
6568,5992,41.609411900,41.609874300,41.609878100,41.609894700,462.400,3.800,0.016600,1,9,same_process,12560
6568,5992,41.609894700,41.611187700,41.611190800,41.611265400,"1,293.000",3.100,0.074600,1,9,same_process,4612
6568,5992,41.611265400,41.611647500,41.611651000,41.611809000,382.100,3.500,0.158000,1,9,same_process,12560
6568,5992,41.611809000,41.623117600,41.623122200,41.623134400,"11,308.600",4.600,0.012200,1,9,same_process,12564
6568,5992,41.623134400,41.623251700,41.623255400,41.623507400,117.300,3.700,0.252000,1,9,same_process,12564
6568,5992,41.623507400,41.623601600,41.623605900,41.623910700,94.200,4.300,0.304800,1,9,same_process,12564
6568,5992,41.623910700,41.624052300,41.624056600,41.624768500,141.600,4.300,0.711900,1,9,same_process,12564
6568,5992,41.624768500,41.624872400,41.624876200,41.625124400,103.900,3.800,0.248200,1,9,same_process,12564
6568,5992,41.625124400,41.625260600,41.625264000,41.625485700,136.200,3.400,0.221700,1,9,same_process,12564
6568,5992,41.625485700,41.625700300,41.625703700,41.625979100,214.600,3.400,0.275400,1,9,same_process,12564
6568,5992,41.625979100,41.625990000,41.625995200,41.626168900,10.900,5.200,0.173700,1,9,same_process,12564
6568,5992,41.626168900,41.626512200,41.626516700,41.626727000,343.300,4.500,0.210300,1,9,same_process,12564
6568,5992,41.626727000,41.626855700,41.626860400,41.626988000,128.700,4.700,0.127600,1,9,same_process,12564
6568,5992,41.626988000,41.627472900,41.627476500,41.627716600,484.900,3.600,0.240100,1,9,same_process,12564
6568,5992,41.627716600,41.627863800,41.627867500,41.628247100,147.200,3.700,0.379600,1,9,same_process,12564
6568,5992,41.628247100,41.628765100,41.628769000,41.629364000,518.000,3.900,0.595000,1,9,same_process,12560
6568,5992,41.629364000,41.629431300,41.629435200,41.629651300,67.300,3.900,0.216100,1,9,same_process,12564
6568,5992,41.629651300,41.629857100,41.629861100,41.630199800,205.800,4.000,0.338700,1,12,same_process,12564
6568,5992,41.630199800,41.630301200,41.630304800,41.630547000,101.400,3.600,0.242200,1,9,same_process,12564
6568,5992,41.630547000,41.630789200,41.630793100,41.631179700,242.200,3.900,0.386600,1,14,same_process,12564
6568,5992,41.631179700,41.631269400,41.631274100,41.631601100,89.700,4.700,0.327000,1,10,same_process,12564
6568,5992,41.631601100,41.631884300,41.631888300,41.632141900,283.200,4.000,0.253600,1,9,same_process,12564
6568,5992,41.632141900,41.632273100,41.632277000,41.632488200,131.200,3.900,0.211200,1,9,same_process,12564
6568,5992,41.632488200,41.632628600,41.632632300,41.632833000,140.400,3.700,0.200700,1,9,same_process,12564
6568,5992,41.632833000,41.633053200,41.633057000,41.633258400,220.200,3.800,0.201400,1,9,same_process,12564
6568,5992,41.633258400,41.633462100,41.633465800,41.633654500,203.700,3.700,0.188700,1,9,same_process,12564
6568,5992,41.633654500,41.633864200,41.633867800,41.634050600,209.700,3.600,0.182800,1,9,same_process,12564
6568,5992,41.634050600,41.634531400,41.634535100,41.634848400,480.800,3.700,0.313300,1,9,same_process,12564
6568,5992,41.634848400,41.635019100,41.635022600,41.635304800,170.700,3.500,0.282200,1,9,same_process,12564
6568,5992,41.635304800,41.636428600,41.636432600,41.636672600,"1,123.800",4.000,0.240000,1,9,same_process,12564
6568,5992,41.636672600,41.636694700,41.636698200,41.636707300,22.100,3.500,0.009100,1,9,same_process,12564
6568,5992,41.636707300,41.636709500,41.636712400,41.636721100,2.200,2.900,0.008700,1,9,same_process,12564
6568,5992,41.636721100,41.636792900,41.636796300,41.636837200,71.800,3.400,0.040900,1,9,same_process,12564
6568,5992,41.636837200,41.637185900,41.637190800,41.637641900,348.700,4.900,0.451100,1,6,same_process,12564
6568,5992,41.637641900,41.648238900,41.648243700,41.648673100,"10,597.000",4.800,0.429400,1,9,same_process,12560
6568,5992,41.648673100,41.648933600,41.648937100,41.649480700,260.500,3.500,0.543600,1,9,same_process,12560
6568,5992,41.649480700,41.650469300,41.650472800,41.650900700,988.600,3.500,0.427900,1,9,same_process,12560
6568,5992,41.650900700,41.650907500,41.650910900,41.650925100,6.800,3.400,0.014200,1,9,same_process,12564
6568,5992,41.650925100,41.651199600,41.651203700,41.651425300,274.500,4.100,0.221600,1,9,same_process,12564
6568,5992,41.651425300,41.653138200,41.653142100,41.653159000,"1,712.900",3.900,0.016900,1,4,same_process,12560
6568,5992,41.653159000,41.653389700,41.653393900,41.653505600,230.700,4.200,0.111700,1,9,same_process,12564
6568,5992,41.653505600,41.653529800,41.653533400,41.653745300,24.200,3.600,0.211900,1,9,same_process,12564
6568,5992,41.653745300,41.654206300,41.654209900,41.654223900,461.000,3.600,0.014000,1,9,same_process,12560
6568,5992,41.654223900,41.656450600,41.656455300,41.656468300,"2,226.700",4.700,0.013000,1,9,same_process,12564
6568,5992,41.656468300,41.661208200,41.661211400,41.661297700,"4,739.900",3.200,0.086300,1,9,same_process,4612
6568,5992,41.661297700,41.661683000,41.661686600,41.661846100,385.300,3.600,0.159500,1,9,idle,0
6568,5992,41.661846100,41.666576900,41.666581300,41.666854800,"4,730.800",4.400,0.273500,1,9,same_process,12564
6568,5992,41.666854800,41.666937300,41.666941500,41.667249400,82.500,4.200,0.307900,1,9,same_process,12564
6568,5992,41.667249400,41.667380400,41.667384500,41.667786500,131.000,4.100,0.402000,1,9,same_process,12564
6568,5992,41.667786500,41.667799900,41.667803600,41.668085000,13.400,3.700,0.281400,1,9,same_process,12564
6568,5992,41.668085000,41.668296800,41.668300800,41.668554500,211.800,4.000,0.253700,1,9,same_process,12564
6568,5992,41.668554500,41.668716800,41.668720400,41.668959700,162.300,3.600,0.239300,1,9,same_process,12564
6568,5992,41.668959700,41.669199100,41.669203200,41.669631700,239.400,4.100,0.428500,1,9,same_process,12564
6568,5992,41.669631700,41.669813200,41.669817600,41.670138000,181.500,4.400,0.320400,1,10,same_process,12564
6568,5992,41.670138000,41.670177200,41.670181000,41.670347100,39.200,3.800,0.166100,1,9,same_process,12564
6568,5992,41.670347100,41.670683100,41.670686500,41.670920200,336.000,3.400,0.233700,1,9,same_process,12564
6568,5992,41.670920200,41.670982800,41.670986400,41.671223100,62.600,3.600,0.236700,1,9,same_process,12564
6568,5992,41.671223100,41.671563900,41.671567400,41.671763100,340.800,3.500,0.195700,1,9,same_process,12564
6568,5992,41.671763100,41.672051900,41.672055500,41.672342700,288.800,3.600,0.287200,1,9,same_process,12564
6568,5992,41.672342700,41.672539000,41.672542500,41.672770800,196.300,3.500,0.228300,1,9,same_process,12564
6568,5992,41.672770800,41.672970800,41.672974200,41.673199000,200.000,3.400,0.224800,1,9,same_process,12564
6568,5992,41.673199000,41.673457800,41.673461500,41.673697000,258.800,3.700,0.235500,1,9,same_process,12564
